Id,Channel Identifier,Abs. Time,Sender,Message,ID,Avatar,
39845,GSL_G.5_main_1,1701366191048,P.63,i have two exams today,"""P.62_P.63""",56660,Pig.png
39846,GSL_G.5_main_1,1701366191048,P.62,exactly,"""P.62_P.64""",835074,zebra.png
39847,GSL_G.5_main_1,1701366191939,P.61,same,"""P.60_P.61""",250067,bear.png
39848,GSL_G.5_main_1,1701366194228,P.62,feels so weird,"""P.62_P.64""",835074,zebra.png
39849,GSL_G.5_main_1,1701366195301,P.61,do you have a lot,"""P.60_P.61""",250067,bear.png
39850,GSL_G.5_main_1,1701366195879,P.64,"pretty well, finals coming up though eek","""P.64_P.67""",674615,dog.png
39851,GSL_G.5_main_1,1701366195892,P.63,what about you?,"""P.62_P.63""",56660,Pig.png
39852,GSL_G.5_main_1,1701366201358,P.66,He doesn't need to say anything,"""P.63_P.66""",442605,elephant.png
39853,GSL_G.5_main_1,1701366202043,P.60,Hahaha appreciate it,"""P.60_P.69""",752013,panda.png
39854,GSL_G.5_main_1,1701366203544,P.64,"pretty good, finals coming up though!!","""P.64_P.68""",674615,dog.png
39855,GSL_G.5_main_1,1701366205259,P.60,Hows school going,"""P.60_P.69""",752013,panda.png
39856,GSL_G.5_main_1,1701366206203,P.69,hey how are you today?,"""P.69_P.71""",616497,moose.png
39857,GSL_G.5_main_1,1701366207437,P.62,omg is it 30 mins,"""P.62_P.66""",835074,zebra.png
39858,GSL_G.5_main_1,1701366210495,P.71,aww your avatar is so cute,"""P.60_P.71""",694299,fox.png
39859,GSL_G.5_main_1,1701366211900,P.66,That was my second thought,"""P.66_P.68""",442605,elephant.png
39860,GSL_G.5_main_1,1701366213243,P.63,you're very right,"""P.63_P.66""",56660,Pig.png
39861,GSL_G.5_main_1,1701366216458,P.66,Yooooooooo,"""P.66_P.69""",442605,elephant.png
39862,GSL_G.5_main_1,1701366217797,P.71,I wanted the panda,"""P.60_P.71""",694299,fox.png
39863,GSL_G.5_main_1,1701366218535,P.64,"im pretty well, a little stressed for finals","""P.64_P.69""",674615,dog.png
39864,GSL_G.5_main_1,1701366221600,P.62,so did i,"""P.62_P.71""",835074,zebra.png
39865,GSL_G.5_main_1,1701366221711,P.63,i wanted the bear avatar,"""P.63_P.66""",56660,Pig.png
39866,GSL_G.5_main_1,1701366223591,P.64,pretty well!!,"""P.64_P.71""",674615,dog.png
39867,GSL_G.5_main_1,1701366223914,P.66,Are we thinking deer or moose for you?,"""P.66_P.69""",442605,elephant.png
39868,GSL_G.5_main_1,1701366229064,P.63,hi,"""P.60_P.63""",56660,Pig.png
39869,GSL_G.5_main_1,1701366231642,P.68,Yeah how do you feel about yours,"""P.64_P.68""",947980,donkey.png
39870,GSL_G.5_main_1,1701366232116,P.62,no way,"""P.62_P.63""",835074,zebra.png
39871,GSL_G.5_main_1,1701366232260,P.64,i honestly have no idea,"""P.64_P.66""",674615,dog.png
39872,GSL_G.5_main_1,1701366234791,P.60,Honestly just have a bunch of projects to complete and then i have one exam literally on the last day,"""P.60_P.61""",752013,panda.png
39873,GSL_G.5_main_1,1701366236056,P.64,i think a squirrel?,"""P.64_P.66""",674615,dog.png
39874,GSL_G.5_main_1,1701366236782,P.62,before finals???,"""P.62_P.63""",835074,zebra.png
39875,GSL_G.5_main_1,1701366236989,P.71,have you had any classes today?,"""P.64_P.71""",694299,fox.png
39876,GSL_G.5_main_1,1701366238871,P.60,pretty brutal,"""P.60_P.61""",752013,panda.png
39877,GSL_G.5_main_1,1701366239142,P.69,"It's going pretty good, ready for the semester to be over though. How about you?","""P.60_P.69""",616497,moose.png
39878,GSL_G.5_main_1,1701366239251,P.64,a uva squirrel,"""P.64_P.66""",674615,dog.png
39879,GSL_G.5_main_1,1701366239591,P.67,Yeah finals should be rough haha,"""P.64_P.67""",234888,rabbit.png
39880,GSL_G.5_main_1,1701366241268,P.60,what about you,"""P.60_P.61""",752013,panda.png
39881,GSL_G.5_main_1,1701366241271,P.66,Gotta be right?,"""P.64_P.66""",442605,elephant.png
39882,GSL_G.5_main_1,1701366241418,P.63,Right???,"""P.62_P.63""",56660,Pig.png
39883,GSL_G.5_main_1,1701366246720,P.61,oh dang,"""P.60_P.61""",250067,bear.png
39884,GSL_G.5_main_1,1701366248789,P.62,i have a quiz tonight so cramming for that,"""P.62_P.63""",835074,zebra.png
39885,GSL_G.5_main_1,1701366248927,P.60,Hi piggy,"""P.60_P.63""",752013,panda.png
39886,GSL_G.5_main_1,1701366250464,P.64,yeah i just got out of an econ class,"""P.64_P.71""",674615,dog.png
39887,GSL_G.5_main_1,1701366251822,P.69,I'm thinking reindeer,"""P.66_P.69""",616497,moose.png
39888,GSL_G.5_main_1,1701366253749,P.63,me too,"""P.62_P.63""",56660,Pig.png
39889,GSL_G.5_main_1,1701366254929,P.66,Nah the panda would be tough,"""P.63_P.66""",442605,elephant.png
39890,GSL_G.5_main_1,1701366256310,P.71,im great how are you,"""P.69_P.71""",694299,fox.png
39891,GSL_G.5_main_1,1701366258415,P.63,wait for what subject,"""P.62_P.63""",56660,Pig.png
39892,GSL_G.5_main_1,1701366261060,P.71,just got the best sleep of my life,"""P.69_P.71""",694299,fox.png
39893,GSL_G.5_main_1,1701366261294,P.67,Are yours early in the week or late?,"""P.64_P.67""",234888,rabbit.png
39894,GSL_G.5_main_1,1701366261660,P.66,You got the best avatar by far,"""P.60_P.66""",442605,elephant.png
39895,GSL_G.5_main_1,1701366263508,P.62,calc,"""P.62_P.63""",835074,zebra.png
39896,GSL_G.5_main_1,1701366265460,P.66,Yes,"""P.62_P.66""",442605,elephant.png
39897,GSL_G.5_main_1,1701366265703,P.61,yeah I have four,"""P.60_P.61""",250067,bear.png
39898,GSL_G.5_main_1,1701366267436,P.60,"Yeah same, ready to relax at home for a little bit","""P.60_P.69""",752013,panda.png
39899,GSL_G.5_main_1,1701366268239,P.69,actually its definitely a moose,"""P.66_P.69""",616497,moose.png
39900,GSL_G.5_main_1,1701366268666,P.64,im chilling this week but its about to be rough,"""P.64_P.68""",674615,dog.png
39901,GSL_G.5_main_1,1701366268666,P.68,Hey piggy,"""P.63_P.68""",947980,donkey.png
39902,GSL_G.5_main_1,1701366270845,P.71,coffee at night conks me out for some reason,"""P.69_P.71""",694299,fox.png
39903,GSL_G.5_main_1,1701366273527,P.66,Yoooooo bear,"""P.61_P.66""",442605,elephant.png
39904,GSL_G.5_main_1,1701366273917,P.63,damn :'(,"""P.60_P.63""",56660,Pig.png
39905,GSL_G.5_main_1,1701366276300,P.66,What's upppppp,"""P.61_P.66""",442605,elephant.png
39906,GSL_G.5_main_1,1701366279378,P.64,i have a couple exams but a lot of projects and papers,"""P.64_P.68""",674615,dog.png
39907,GSL_G.5_main_1,1701366280454,P.64,hbu,"""P.64_P.68""",674615,dog.png
39908,GSL_G.5_main_1,1701366280976,P.60,"Hahaha thank you, definitely a fan of the panda","""P.60_P.71""",752013,panda.png
39909,GSL_G.5_main_1,1701366283891,P.63,this feels like that one nightmare i had,"""P.60_P.63""",56660,Pig.png
39910,GSL_G.5_main_1,1701366284456,P.66,Right?,"""P.66_P.69""",442605,elephant.png
39911,GSL_G.5_main_1,1701366285553,P.60,fox is pretty cool tho too,"""P.60_P.71""",752013,panda.png
39912,GSL_G.5_main_1,1701366288392,P.66,But the antlers are tiny,"""P.66_P.69""",442605,elephant.png
39913,GSL_G.5_main_1,1701366288807,P.63,ME TOO,"""P.62_P.63""",56660,Pig.png
39914,GSL_G.5_main_1,1701366290419,P.64,kinda all over but i can only leave the 15th,"""P.64_P.67""",674615,dog.png
39915,GSL_G.5_main_1,1701366290951,P.63,1210?,"""P.62_P.63""",56660,Pig.png
39916,GSL_G.5_main_1,1701366293634,P.66,They gotta focus on the details more,"""P.66_P.69""",442605,elephant.png
39917,GSL_G.5_main_1,1701366296784,P.64,yeah gotta be,"""P.64_P.66""",674615,dog.png
39918,GSL_G.5_main_1,1701366299003,P.69,How many do you have,"""P.64_P.69""",616497,moose.png
39919,GSL_G.5_main_1,1701366302495,P.64,semester flew by,"""P.62_P.64""",674615,dog.png
39920,GSL_G.5_main_1,1701366303411,P.63,thats my favorite animal,"""P.63_P.66""",56660,Pig.png
39921,GSL_G.5_main_1,1701366305402,P.68,"I have a bunch of assignments due on the last day of classes, but my actual finals wont be bad at all","""P.64_P.68""",947980,donkey.png
39922,GSL_G.5_main_1,1701366305712,P.60,Hahaha ik im lovin the panda,"""P.60_P.66""",752013,panda.png
39923,GSL_G.5_main_1,1701366307596,P.66,What does the fox say? ringdingdingdingdingdingding,"""P.66_P.71""",442605,elephant.png
39924,GSL_G.5_main_1,1701366309092,P.62,yes omg,"""P.62_P.63""",835074,zebra.png
39925,GSL_G.5_main_1,1701366311997,P.60,Elephant is pretty sweet too,"""P.60_P.66""",752013,panda.png
39926,GSL_G.5_main_1,1701366314554,P.66,I'm bored,"""P.64_P.66""",442605,elephant.png
39927,GSL_G.5_main_1,1701366316570,P.62,how are you feeling about it,"""P.62_P.63""",835074,zebra.png
39928,GSL_G.5_main_1,1701366322325,P.66,Fr?,"""P.63_P.66""",442605,elephant.png
39929,GSL_G.5_main_1,1701366323827,P.71,LMAO,"""P.66_P.71""",694299,fox.png
39930,GSL_G.5_main_1,1701366326598,P.62,seriously,"""P.62_P.64""",835074,zebra.png
39931,GSL_G.5_main_1,1701366326789,P.66,Out of every animal,"""P.63_P.66""",442605,elephant.png
39932,GSL_G.5_main_1,1701366328844,P.66,a panda,"""P.63_P.66""",442605,elephant.png
39933,GSL_G.5_main_1,1701366331828,P.60,Hahahha fr though,"""P.60_P.63""",752013,panda.png
39934,GSL_G.5_main_1,1701366335857,P.66,Ehhhhhhhh,"""P.60_P.66""",442605,elephant.png
39935,GSL_G.5_main_1,1701366336974,P.62,i just want it to be over already,"""P.62_P.64""",835074,zebra.png
39936,GSL_G.5_main_1,1701366338547,P.60,How are classes going,"""P.60_P.63""",752013,panda.png
39937,GSL_G.5_main_1,1701366338846,P.63,Idk nervous because i feel like i wont be able to get enough masteries to get the credit,"""P.62_P.63""",56660,Pig.png
39938,GSL_G.5_main_1,1701366340065,P.69,lol i can't sleep if I drink coffee at night,"""P.69_P.71""",616497,moose.png
39939,GSL_G.5_main_1,1701366342135,P.67,Yeah I’m the same way,"""P.64_P.67""",234888,rabbit.png
39940,GSL_G.5_main_1,1701366342472,P.62,thats insane,"""P.62_P.66""",835074,zebra.png
39941,GSL_G.5_main_1,1701366342771,P.66,Idek what to think about it,"""P.60_P.66""",442605,elephant.png
39942,GSL_G.5_main_1,1701366348053,P.69,do you drink it a lot,"""P.69_P.71""",616497,moose.png
39943,GSL_G.5_main_1,1701366348216,P.60,Sheeeeeeshhhh,"""P.60_P.61""",752013,panda.png
39944,GSL_G.5_main_1,1701366348724,P.68,So we gotta do this for 25 mins huh,"""P.64_P.68""",947980,donkey.png
39945,GSL_G.5_main_1,1701366349898,P.63,*the grade i want,"""P.62_P.63""",56660,Pig.png
39946,GSL_G.5_main_1,1701366350280,P.64,"im taking an econ class, one at batten, one at comm, a meditation class, social psych","""P.60_P.64""",674615,dog.png
39947,GSL_G.5_main_1,1701366354074,P.66,Idk time flies when you're having fun,"""P.62_P.66""",442605,elephant.png
39948,GSL_G.5_main_1,1701366355034,P.64,all across the board LOL,"""P.60_P.64""",674615,dog.png
39949,GSL_G.5_main_1,1701366355957,P.60,What classes u in?,"""P.60_P.61""",752013,panda.png
39950,GSL_G.5_main_1,1701366356639,P.63,i feel lowkey behind,"""P.62_P.63""",56660,Pig.png
39951,GSL_G.5_main_1,1701366357328,P.64,hby,"""P.60_P.64""",674615,dog.png
39952,GSL_G.5_main_1,1701366359418,P.67,I’m jealous of the people who have like an extra week of break because theirs are so early,"""P.64_P.67""",234888,rabbit.png
39953,GSL_G.5_main_1,1701366359568,P.64,**hbu,"""P.60_P.64""",674615,dog.png
39954,GSL_G.5_main_1,1701366362076,P.71,yea i was still pretty excited to get the fox too,"""P.60_P.71""",694299,fox.png
39955,GSL_G.5_main_1,1701366365103,P.63,two exams today,"""P.60_P.63""",56660,Pig.png
39956,GSL_G.5_main_1,1701366366326,P.66,Gotta be a top 5 song of all time,"""P.66_P.71""",442605,elephant.png
39957,GSL_G.5_main_1,1701366366351,P.60,Sheeesh,"""P.60_P.64""",752013,panda.png
39958,GSL_G.5_main_1,1701366367361,P.63,hbu,"""P.60_P.63""",56660,Pig.png
39959,GSL_G.5_main_1,1701366369006,P.68,Wassup,"""P.61_P.68""",947980,donkey.png
39960,GSL_G.5_main_1,1701366369982,P.64,im so excited for lotl though,"""P.62_P.64""",674615,dog.png
39961,GSL_G.5_main_1,1701366373570,P.61,"I have one for orgo, orgo lab, physics and CS","""P.60_P.61""",250067,bear.png
39962,GSL_G.5_main_1,1701366377195,P.67,Hi how’s it going?,"""P.66_P.67""",234888,rabbit.png
39963,GSL_G.5_main_1,1701366381031,P.68,Whats good zebra,"""P.62_P.68""",947980,donkey.png
39964,GSL_G.5_main_1,1701366381797,P.63,hey whats wrong with a panda,"""P.63_P.66""",56660,Pig.png
39965,GSL_G.5_main_1,1701366382641,P.64,real,"""P.64_P.66""",674615,dog.png
39966,GSL_G.5_main_1,1701366384307,P.62,are you in growth based,"""P.62_P.63""",835074,zebra.png
39967,GSL_G.5_main_1,1701366385983,P.71,yea ive been trying to quit cause it gives me really bad jitters but it never works out LMAO,"""P.69_P.71""",694299,fox.png
39968,GSL_G.5_main_1,1701366387621,P.66,Dude the bear isn't saying anything,"""P.63_P.66""",442605,elephant.png
39969,GSL_G.5_main_1,1701366387995,P.61,its rough out here,"""P.60_P.61""",250067,bear.png
39970,GSL_G.5_main_1,1701366389508,P.64,get hype for lotl,"""P.64_P.66""",674615,dog.png
39971,GSL_G.5_main_1,1701366389508,P.60,"I think I took that meditation class, it isn't too difficult","""P.60_P.64""",752013,panda.png
39972,GSL_G.5_main_1,1701366394951,P.62,wassup,"""P.62_P.68""",835074,zebra.png
39973,GSL_G.5_main_1,1701366395622,P.64,no literally,"""P.64_P.67""",674615,dog.png
39974,GSL_G.5_main_1,1701366397000,P.60,I'm in all CS classes and then a spanish class,"""P.60_P.64""",752013,panda.png
39975,GSL_G.5_main_1,1701366399905,P.66,Like what're they doing,"""P.63_P.66""",442605,elephant.png
39976,GSL_G.5_main_1,1701366404811,P.60,Damnnnn,"""P.60_P.61""",752013,panda.png
39977,GSL_G.5_main_1,1701366412815,P.68,How you feeling,"""P.62_P.68""",947980,donkey.png
39978,GSL_G.5_main_1,1701366413400,P.62,me too!!! gonna be so much fun,"""P.62_P.64""",835074,zebra.png
39979,GSL_G.5_main_1,1701366413414,P.66,Nothings wrong with a panda there's just so many other choices,"""P.63_P.66""",442605,elephant.png
39980,GSL_G.5_main_1,1701366414105,P.60,Ive got CS too,"""P.60_P.61""",752013,panda.png
39981,GSL_G.5_main_1,1701366414335,P.64,people also have like online finals,"""P.64_P.67""",674615,dog.png
39982,GSL_G.5_main_1,1701366416201,P.60,which class?,"""P.60_P.61""",752013,panda.png
39983,GSL_G.5_main_1,1701366419127,P.64,and can just take em at home,"""P.64_P.67""",674615,dog.png
39984,GSL_G.5_main_1,1701366419276,P.71,top 3 i would say,"""P.66_P.71""",694299,fox.png
39985,GSL_G.5_main_1,1701366419744,P.61,1110?,"""P.60_P.61""",250067,bear.png
39986,GSL_G.5_main_1,1701366421585,P.66,Ong,"""P.64_P.66""",442605,elephant.png
39987,GSL_G.5_main_1,1701366423978,P.62,stressed,"""P.62_P.68""",835074,zebra.png
39988,GSL_G.5_main_1,1701366425237,P.66,What's the vibe there,"""P.64_P.66""",442605,elephant.png
39989,GSL_G.5_main_1,1701366425971,P.63,yeah are you?,"""P.62_P.63""",56660,Pig.png
39990,GSL_G.5_main_1,1701366428149,P.62,that time of year,"""P.62_P.68""",835074,zebra.png
39991,GSL_G.5_main_1,1701366428669,P.64,LOL,"""P.64_P.68""",674615,dog.png
39992,GSL_G.5_main_1,1701366430190,P.69,the elephants a lot more put together imo,"""P.66_P.69""",616497,moose.png
39993,GSL_G.5_main_1,1701366430215,P.71,hello!,"""P.63_P.71""",694299,fox.png
39994,GSL_G.5_main_1,1701366431268,P.64,yeah ig so,"""P.64_P.68""",674615,dog.png
39995,GSL_G.5_main_1,1701366432305,P.62,what ab you,"""P.62_P.68""",835074,zebra.png
39996,GSL_G.5_main_1,1701366432698,P.60,Damn that's tuff,"""P.60_P.63""",752013,panda.png
39997,GSL_G.5_main_1,1701366432847,P.66,It's going great,"""P.66_P.67""",442605,elephant.png
39998,GSL_G.5_main_1,1701366433163,P.68,TRUE,"""P.62_P.68""",947980,donkey.png
39999,GSL_G.5_main_1,1701366435576,P.63,what is your favorite animal,"""P.63_P.66""",56660,Pig.png
40000,GSL_G.5_main_1,1701366439067,P.68,Ye I also got hella stuff,"""P.62_P.68""",947980,donkey.png
40001,GSL_G.5_main_1,1701366439484,P.60,At least you can get them over with,"""P.60_P.63""",752013,panda.png
40002,GSL_G.5_main_1,1701366440382,P.71,are you majoring in econ?,"""P.64_P.71""",694299,fox.png
40003,GSL_G.5_main_1,1701366440969,P.64,im chatty though,"""P.64_P.68""",674615,dog.png
40004,GSL_G.5_main_1,1701366441563,P.66,Are we a rabbit or a hare,"""P.66_P.67""",442605,elephant.png
40005,GSL_G.5_main_1,1701366442377,P.63,it is very tough,"""P.60_P.63""",56660,Pig.png
40006,GSL_G.5_main_1,1701366444959,P.63,that is true,"""P.60_P.63""",56660,Pig.png
40007,GSL_G.5_main_1,1701366445634,P.62,no im in standard,"""P.62_P.63""",835074,zebra.png
40008,GSL_G.5_main_1,1701366446169,P.66,What's the difference tbh,"""P.66_P.67""",442605,elephant.png
40009,GSL_G.5_main_1,1701366448351,P.62,im so jealous,"""P.62_P.63""",835074,zebra.png
40010,GSL_G.5_main_1,1701366449269,P.67,That’s so nice,"""P.64_P.67""",234888,rabbit.png
40011,GSL_G.5_main_1,1701366451262,P.71,helloo,"""P.67_P.71""",694299,fox.png
40012,GSL_G.5_main_1,1701366454472,P.64,i have 2 exams but a bunch of projects and papers,"""P.64_P.69""",674615,dog.png
40013,GSL_G.5_main_1,1701366455379,P.63,yeah it is pretty nice,"""P.62_P.63""",56660,Pig.png
40014,GSL_G.5_main_1,1701366455929,P.71,how are you,"""P.67_P.71""",694299,fox.png
40015,GSL_G.5_main_1,1701366458268,P.66,Gotta be like an eagle or something,"""P.63_P.66""",442605,elephant.png
40016,GSL_G.5_main_1,1701366459828,P.64,yes i am!!,"""P.64_P.71""",674615,dog.png
40017,GSL_G.5_main_1,1701366460210,P.60,I've got mainly CS classes so most of them are just projects I have to finish which is nice,"""P.60_P.63""",752013,panda.png
40018,GSL_G.5_main_1,1701366460519,P.64,hbu,"""P.64_P.71""",674615,dog.png
40019,GSL_G.5_main_1,1701366462019,P.71,hello!,"""P.68_P.71""",694299,fox.png
40020,GSL_G.5_main_1,1701366462342,P.66,I wanna fly,"""P.63_P.66""",442605,elephant.png
40021,GSL_G.5_main_1,1701366463739,P.63,im going to office hours after this,"""P.62_P.63""",56660,Pig.png
40022,GSL_G.5_main_1,1701366466240,P.69,I definitely need to start. since the weather changed its impossible for me to get out of bed in the morning,"""P.69_P.71""",616497,moose.png
40023,GSL_G.5_main_1,1701366466637,P.63,are you?,"""P.62_P.63""",56660,Pig.png
40024,GSL_G.5_main_1,1701366467704,P.64,i wish,"""P.64_P.67""",674615,dog.png
40025,GSL_G.5_main_1,1701366471273,P.68,Wassup,"""P.68_P.71""",947980,donkey.png
40026,GSL_G.5_main_1,1701366473691,P.62,i should...,"""P.62_P.63""",835074,zebra.png
40027,GSL_G.5_main_1,1701366473870,P.67,"I know someone that’s in a class where they can drop the final, so if they do well enough on the last test, they just aren’t gonna take it","""P.64_P.67""",234888,rabbit.png
40028,GSL_G.5_main_1,1701366474040,P.64,have u not been?,"""P.64_P.66""",674615,dog.png
40029,GSL_G.5_main_1,1701366474505,P.66,Very detailed very obvious what it is,"""P.66_P.69""",442605,elephant.png
40030,GSL_G.5_main_1,1701366475692,P.60,"Nice, im assuming you have to build a project?","""P.60_P.61""",752013,panda.png
40031,GSL_G.5_main_1,1701366479350,P.62,my prof cancelled them,"""P.62_P.63""",835074,zebra.png
40032,GSL_G.5_main_1,1701366479781,P.66,I'd say that's a positive,"""P.66_P.69""",442605,elephant.png
40033,GSL_G.5_main_1,1701366485030,P.63,ohhh if i were an animal i wanna be a humming bird,"""P.63_P.66""",56660,Pig.png
40034,GSL_G.5_main_1,1701366485055,P.66,Not 3 not 2,"""P.66_P.71""",442605,elephant.png
40035,GSL_G.5_main_1,1701366493021,P.63,you can fly and youre like the flash,"""P.63_P.66""",56660,Pig.png
40036,GSL_G.5_main_1,1701366493596,P.60,Better than the donkey for sure,"""P.60_P.66""",752013,panda.png
40037,GSL_G.5_main_1,1701366498652,P.60,Hahahah,"""P.60_P.71""",752013,panda.png
40038,GSL_G.5_main_1,1701366502173,P.60,what year are you?,"""P.60_P.71""",752013,panda.png
40039,GSL_G.5_main_1,1701366505530,P.66,Nah last year was kinda bizarre if you don't remember,"""P.64_P.66""",442605,elephant.png
40040,GSL_G.5_main_1,1701366505608,P.62,what year are you,"""P.62_P.68""",835074,zebra.png
